Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_status,education
19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,False,False,False,False,False,False,False,52,2356,m,g
61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,False,False,False,False,False,False,False,50,2357,m,m
46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,False,False,False,False,False,False,False,64,2619,w,g
34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,False,False,False,False,False,False,False,69,2685,m,g
82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,False,False,False,False,False,False,False,76,2395,s,p
48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,False,True,False,True,True,False,True,62,2608,m,g
49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,False,False,False,False,False,False,False,44,2396,m,m
56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,False,False,False,False,False,False,False,49,2257,m,m
55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,False,False,False,False,False,False,False,63,2410,m,g
59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,False,True,False,False,False,False,False,48,2623,m,g
72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,False,False,False,False,False,False,False,48,2608,s,g
26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,False,False,False,False,False,False,False,39,2415,m,g
21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,False,False,False,False,False,False,True,48,2594,s,g
73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,False,False,False,False,False,False,False,45,2188,s,g
52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,False,False,False,False,False,False,False,65,2669,m,m
91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,False,False,False,False,False,False,False,34,2377,t,p
65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,False,False,False,False,False,False,False,50,2207,t,p
30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,False,False,False,False,False,False,False,44,2268,m,g
22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,False,False,False,False,False,False,False,66,2741,s,g
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,False,False,False,False,False,False,False,48,2251,m,g
25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,False,False,False,False,False,False,False,42,2460,m,2
76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,False,False,True,True,False,False,True,40,2579,s,p
22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,False,False,False,False,False,False,False,48,2484,m,g
57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,False,False,False,False,True,False,True,59,2173,s,g
78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,False,False,False,False,False,False,False,61,2598,d,2
93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,False,True,True,False,False,False,False,66,2577,m,g
37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,False,False,False,False,False,False,False,58,2692,d,g
80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,False,False,False,False,False,False,False,62,2573,w,p
16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,False,False,False,False,False,False,False,36,2279,t,g
55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,False,False,False,False,False,False,False,44,2378,d,p
48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,False,False,False,False,False,False,False,28,2816,s,g
56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,False,False,False,False,False,False,False,53,2579,t,p
25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,False,False,False,False,False,False,False,40,2429,t,2
35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,False,False,False,False,False,False,False,53,2659,m,g
71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,False,False,False,False,False,False,False,64,2616,m,g
49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,False,False,False,False,False,False,False,48,2589,s,m
81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,False,False,False,False,False,False,False,40,2803,d,g
45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,False,False,False,False,False,False,False,40,2521,s,2
56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,True,False,False,False,False,False,False,43,2259,s,g
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,False,False,False,False,False,False,False,70,2487,t,g
40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,False,False,False,False,False,False,False,46,2736,m,g
19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,False,False,False,False,False,False,False,39,2755,m,g
82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,False,False,False,False,False,False,False,60,2496,m,2
81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,True,False,True,False,True,False,True,50,2326,t,g
61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,False,False,False,False,False,False,False,29,2797,s,2
55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,False,False,False,False,False,False,False,64,2711,s,m
49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,False,False,False,False,False,False,False,57,2408,s,g
15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,False,False,False,False,False,False,False,40,2574,m,g
49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,False,False,False,False,False,False,False,46,2540,s,g
82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,True,False,False,True,False,False,False,63,2759,m,2
30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,True,False,False,False,False,False,False,54,2193,t,p
46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,False,True,False,True,False,False,True,46,2263,m,p
60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,False,False,False,False,False,False,False,41,2613,s,g
38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,False,False,False,False,False,False,False,47,2276,m,m
55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,False,False,False,False,False,False,False,35,2654,m,g
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,False,False,False,False,False,False,False,54,2792,t,g
85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,False,False,True,False,False,False,False,31,2579,m,2
23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,False,False,False,False,False,False,False,51,2313,t,g
44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,False,False,False,False,False,False,False,51,2293,t,m
7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,False,False,False,False,False,False,False,33,2695,m,g
38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,False,False,False,False,False,False,False,31,2792,t,2
49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,False,False,False,False,False,False,False,45,2353,s,2
57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,False,False,False,False,False,False,False,47,2542,t,p
43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,False,False,False,False,False,False,False,54,2619,s,m
19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,False,False,False,False,False,False,False,34,2437,s,m
53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,False,False,False,False,False,False,False,42,2578,t,g
30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,False,False,False,False,False,False,False,41,2779,t,g
70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,False,True,False,False,True,False,False,37,2433,t,p
62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,False,True,False,False,False,False,False,61,2333,s,g
21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,False,False,False,False,False,False,False,44,2177,t,g
42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,False,False,False,False,False,False,False,39,2245,s,2
61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,False,False,False,False,False,False,False,42,2425,t,m
80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,True,False,True,True,False,False,False,67,2444,t,g
42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,False,False,False,False,False,False,False,49,2523,d,m
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,False,False,False,False,False,False,False,37,2659,m,g
86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,False,False,False,False,False,False,False,64,2244,s,m
17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,False,False,False,False,False,False,False,42,2687,t,2
24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,True,False,False,False,False,False,True,48,2298,s,g
35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,False,False,False,False,False,False,False,45,2780,m,g
36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,45,2500,d,g
51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,False,False,False,False,False,False,False,39,2169,m,2
82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,False,False,False,False,False,False,False,50,2521,t,p
46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,False,False,False,False,False,False,False,67,2739,s,p
42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,False,False,False,False,False,False,False,61,2359,m,g
51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,False,False,False,False,False,False,False,58,2613,t,g
68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,False,False,False,False,False,False,False,42,2354,s,m
31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,True,False,False,False,False,False,False,47,2664,m,g
51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,False,False,False,False,False,False,False,55,2818,w,m
76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,False,False,False,False,False,False,False,37,2325,m,g
26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,False,False,False,False,False,False,False,29,2219,s,b
55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,False,False,False,False,False,False,False,48,2723,s,p
64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,False,False,False,False,False,False,True,64,2485,t,g
78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,False,False,False,False,False,False,False,62,2316,d,g
37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,False,False,False,False,False,False,False,46,2481,m,p
21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,False,False,False,False,False,False,False,34,2409,d,g
81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,False,False,False,False,False,False,False,62,2667,m,g
54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,False,False,False,False,False,False,False,50,2476,d,g
66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,False,False,False,False,False,False,False,53,2509,t,g
57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,False,False,False,False,False,False,False,47,2366,t,g
58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,False,False,False,False,False,False,False,51,2621,t,g
85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,False,False,False,False,False,False,False,43,2240,s,g
86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,False,False,False,True,False,False,True,59,2379,s,g
45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,False,False,False,False,False,False,False,49,2368,w,g
47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,False,False,False,False,False,False,False,46,2335,t,g
45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,False,False,False,False,False,False,False,34,2270,m,p
78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,False,False,False,False,False,False,False,54,2524,s,p
75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,False,False,False,False,False,False,False,28,2393,t,g
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,False,False,False,False,False,False,True,57,2679,w,p
35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,False,False,False,False,False,False,True,48,2509,m,m
95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,False,False,True,False,False,False,True,26,2732,s,g
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,False,False,False,False,False,False,False,66,2573,m,g
73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,False,False,False,False,False,False,False,60,2344,t,m
42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,False,False,False,False,False,False,False,66,2383,s,2
74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,False,False,False,True,False,False,False,66,2566,s,p
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,True,False,False,False,True,False,False,65,2236,t,p
72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,False,False,False,False,False,False,False,27,2597,s,g
39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,False,False,False,False,False,False,True,51,2680,s,m
34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,False,False,False,False,False,False,False,72,2215,m,p
83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,False,False,False,True,False,False,False,34,2201,t,g
24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,False,False,False,False,False,False,False,41,2826,t,m
77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,False,False,False,True,False,False,False,42,2298,m,g
74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,False,True,False,False,False,False,False,38,2340,s,2
68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,False,False,False,False,False,False,False,44,2383,m,p
79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,False,False,False,False,False,False,False,46,2241,t,p
46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,False,False,False,False,False,False,False,31,2298,s,g
64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,False,True,False,False,False,False,False,69,2845,s,p
25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,False,False,False,False,False,False,False,31,2713,m,b
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,False,False,False,False,False,False,False,49,2194,t,p
71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,False,False,False,False,False,False,False,49,2407,t,g
67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,False,False,False,True,False,False,False,50,2562,m,p
55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,False,False,False,False,False,False,False,49,2509,s,g
60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,False,False,False,False,False,False,False,45,2483,d,p
64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,False,False,False,False,False,False,False,68,2543,s,2
56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,False,False,False,False,False,False,False,58,2503,t,p
82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,False,False,True,False,False,False,True,37,2556,d,g
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,False,True,True,True,False,False,True,67,2641,t,g
14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,False,False,False,False,False,False,False,34,2713,s,b
51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,False,True,True,False,False,False,False,33,2795,m,p
57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,False,False,False,False,False,False,False,38,2292,m,2
68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,False,False,False,False,False,False,False,41,2431,d,g
39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,False,False,False,False,False,False,False,43,2364,t,g
67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,False,False,False,False,False,False,False,45,2795,d,2
27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,False,False,False,False,False,False,False,41,2209,t,p
52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,True,False,False,False,False,False,False,44,2211,t,p
44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,False,False,False,False,False,False,True,47,2675,d,m
42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,False,False,False,False,False,False,False,49,2573,s,p
46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,False,False,False,False,False,False,False,44,2208,t,m
16927.0,1,1,50,20,2,23,3,1,4,5,3,0,4,8,False,False,False,False,False,False,False,44,2663,m,p
59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,False,False,False,False,False,False,True,55,2734,m,g
53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,False,False,False,False,False,False,False,68,2840,s,g
59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,False,False,False,False,False,False,False,47,2212,m,g
54237.0,0,1,48,267,3,30,4,0,57,4,5,2,5,6,False,False,False,False,False,False,False,63,2587,d,p
70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,False,False,False,False,False,False,False,53,2805,d,g
52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,False,False,False,False,False,False,False,58,2212,s,p
41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,False,False,False,False,False,False,True,51,2705,t,m
40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,False,False,False,False,False,False,False,45,2417,m,p
50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,False,False,False,False,False,False,False,40,2163,m,g
54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,False,False,False,False,False,False,False,61,2449,t,g
92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,False,False,True,True,False,False,True,47,2473,m,g
33471.0,1,0,47,43,2,27,0,9,12,3,3,0,4,7,False,False,False,False,False,False,False,47,2784,m,g
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,False,False,False,False,False,False,True,46,2601,m,p
44010.0,1,0,46,186,36,234,86,72,48,6,10,2,6,9,False,False,False,False,False,False,False,40,2783,t,g
84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,False,False,False,False,False,False,False,32,2306,m,g
40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,False,False,False,False,False,False,False,52,2687,t,p
15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,False,False,False,False,False,True,False,32,2753,m,2
59052.0,0,1,29,230,35,75,63,57,31,3,7,1,7,5,False,False,False,False,False,False,False,61,2383,d,2
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,False,False,False,False,False,False,False,49,2782,t,m
83715.0,0,0,2,318,8,407,150,35,8,1,2,8,13,0,False,False,False,False,False,False,False,58,2305,m,g
82576.0,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,False,False,True,False,False,False,False,61,2856,t,m
35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,False,False,False,False,False,False,False,68,2336,m,g
53103.0,0,1,70,729,17,133,11,0,195,5,10,6,7,7,True,False,False,False,False,False,False,66,2449,t,g
46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,False,False,False,False,False,False,False,60,2511,w,2
4861.0,0,0,20,2,1,1,1,0,1,0,0,0,0,14,False,False,False,False,False,False,False,55,2166,d,g
33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,False,False,False,False,False,False,False,41,2485,d,m
80763.0,0,0,17,674,168,108,192,42,231,1,5,11,6,3,False,False,True,True,False,False,True,70,2477,m,g
65352.0,0,1,43,284,3,84,4,7,23,2,4,2,8,4,False,False,False,False,False,False,False,46,2471,m,p
82170.0,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,False,False,False,False,False,False,False,42,2375,m,p
75759.0,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,True,False,True,True,False,False,True,51,2406,m,g
79689.0,0,0,65,311,26,640,180,37,121,1,4,9,13,2,False,False,False,False,False,False,False,44,2572,s,2
35340.0,1,1,1,27,0,12,0,1,5,2,2,0,3,5,False,False,False,False,False,False,False,64,2159,w,p
85683.0,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,False,True,True,True,True,False,True,66,2259,d,g
24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,False,False,False,False,False,False,False,48,2736,m,2
42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,True,False,False,False,False,False,False,39,2826,t,m
64449.0,1,0,70,218,63,282,137,35,70,4,5,3,12,4,False,False,False,False,False,False,False,31,2290,s,g
64587.0,1,1,49,66,0,16,0,6,20,2,1,1,4,3,False,False,False,False,False,False,False,66,2166,d,g
75437.0,0,0,25,795,0,545,95,58,0,1,8,4,10,6,False,False,False,True,False,False,False,42,2391,t,g
52845.0,1,0,7,384,25,292,130,41,64,3,8,8,6,6,True,False,False,False,False,False,False,47,2479,m,g
46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,False,False,False,False,False,False,False,64,2397,d,g
78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,False,True,True,False,False,False,True,64,2816,w,p
95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,False,False,True,True,False,False,True,33,2422,s,p
56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,True,False,False,True,False,False,True,39,2618,m,2
22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,False,False,False,False,False,False,False,33,2660,t,g
36930.0,0,1,50,223,2,31,0,2,39,5,5,2,4,8,False,False,False,False,False,False,False,66,2567,m,p
36130.0,0,1,46,157,43,127,68,56,37,6,3,8,4,4,True,False,False,False,False,False,True,66,2671,s,g
65569.0,0,1,96,397,46,288,20,38,70,2,6,5,10,3,False,False,False,False,False,False,False,67,2760,m,m
19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,True,False,False,False,False,False,False,52,2313,m,g
36736.0,1,1,52,10,0,3,0,0,4,1,1,0,2,6,False,False,False,False,False,False,False,57,2574,s,p
77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,False,True,True,True,False,False,False,41,2832,t,g
49187.0,0,1,63,81,1,31,2,1,0,1,1,1,5,2,False,False,False,False,False,False,False,44,2328,t,p
30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,False,False,False,False,False,False,False,42,2638,s,g
34053.0,0,1,14,63,0,21,7,0,12,1,3,0,3,8,False,False,False,False,False,False,False,52,2816,t,m
38196.0,1,1,20,30,0,11,0,0,3,3,2,0,4,5,False,False,False,False,False,False,False,49,2231,m,m
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,False,False,False,False,False,False,False,69,2230,m,m
70924.0,0,0,41,635,114,254,132,152,76,1,6,6,7,3,False,False,True,False,False,False,False,55,2242,m,2
54165.0,0,0,72,127,4,73,15,6,11,1,2,1,7,2,False,False,False,False,False,False,False,51,2556,t,g
32300.0,1,0,1,13,3,6,6,5,6,1,1,0,3,8,False,False,False,False,False,False,False,47,2701,m,g
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,False,False,False,False,False,False,False,44,2653,s,g
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,False,False,False,False,False,False,False,47,2169,m,g
28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,False,False,False,False,False,False,False,46,2516,t,p
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,False,False,False,False,False,False,True,67,2641,t,p
33564.0,0,1,51,61,0,3,0,0,7,1,1,1,3,5,False,False,False,False,False,False,False,54,2164,t,m
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,False,False,False,False,False,False,False,42,2762,m,g
56320.0,0,1,11,201,53,172,116,77,83,3,5,4,9,4,False,False,False,False,False,False,False,53,2606,m,p
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,True,False,False,False,False,False,True,42,2471,s,g
15038.0,1,0,93,4,8,11,19,12,26,2,2,1,2,9,False,False,False,False,False,False,False,33,2675,s,b
32173.0,0,1,0,18,0,2,0,0,2,1,1,0,3,4,False,False,False,False,False,False,False,62,2491,d,p
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,False,False,False,False,False,False,False,56,2761,t,2
74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,False,False,True,False,False,False,True,49,2524,t,g
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,False,False,False,False,False,False,True,49,2687,s,g
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,False,False,False,False,False,False,False,51,2163,t,g
31056.0,1,0,99,5,10,13,3,8,16,1,1,0,3,8,False,False,False,False,False,False,False,43,2682,m,2
28071.0,0,0,65,39,33,130,41,26,44,2,5,1,5,8,False,False,False,False,False,False,False,40,2828,s,g
